PermitEntranceID,PermitEntranceType,FacilityID,PermitEntranceName,PermitEntranceDescription,District,Town,PermitEntranceAccessible,Longitude,Latitude,CreatedDate,LastUpdatedDate
685,Backcountry Lakes,249981,B15l,Quill Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors must reserve the Quill Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_quilllake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>,,,false,0.000000,0.000000,2014-09-18,2018-06-14
686,"Small Campsite, 2 Tent Pads",249981,K35,"Windigo (K35) is a small campsite with a dock that measures 8x20. This is a 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers, and two 14x14 tent pads.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
687,Trailhead,233262,YOS5,EXIT ONLY,Yosemite NP,Yosemite,false,-119.261667,37.891667,2014-10-30,2018-06-14
688,Trailhead,233260,YOS5,EXIT ONLY,Yosemite NP,Yosemite,false,-119.261667,37.891667,2014-10-30,2018-06-14
689,Platform,250860,MH,"Maul Hammock, a platform located on the side of Maul Hammock Lake on the red trail, offers great views for the sunrise and sunset as well as star-gazing. Fishing is also available in the lake.  Maul Hammock Lake offers great fishing opportunities for pan fish species.",,,false,0.000000,0.000000,2014-12-04,2018-06-14
69,Entry Point,233396,South Kawishiwi River (op),"Method of travel is paddle. Access is a 140-rod portage to the river.  For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.663056,47.841667,2014-05-02,2018-06-14
690,Platform,250860,CD,"Located in Mizell Prairie, the platform is a day-use shelter and not used for overnight except in very extreme conditions.",,,false,0.000000,0.000000,2014-12-04,2018-06-14
691,Platform,250860,BW,"The platform, located on the red trail, has been placed in an open area at the north end of Big Water Lake.  With the openness around the platform, Big Water has great opportunities for stargazing and watching the sunrise",,,false,0.000000,0.000000,2014-12-04,2018-06-14
692,Land with Platform,250860,MX,"A 2-mile paddle from Stephen C. Foster State Park, Mixons Hammock is located at the west end of Billys Lake on the brown trail.  This overnight site is a good option for less experienced paddlers and does have a fire ring for campfires.",,,false,0.000000,0.000000,2014-12-04,2018-06-14
693,Land with Platform,250860,CH,Cravens Hammock is located on the brown trail approximately 5 miles north of the Suwannee River Sill.,,,false,0.000000,0.000000,2014-12-04,2018-06-14
694,Land with Platform,250860,CB,"Coffee Bay is a day-use shelter located 6 miles down the Suwannee Canal (Orange Trail).  This shelter is used as an overnight stop when other trails are closed or inaccessible.  Although there is some land associated with this platform, campfires are NOT permitted here.",,,false,0.000000,0.000000,2014-12-04,2018-06-14
695,Platform,250860,MN,Minnies Lake is a day-use shelter located on the red trail and is infrequently used as an overnight stop.   Paddling up Minnies Run takes visitors through some of the most beautiful cypress stands in the swamp.,,,false,0.000000,0.000000,2014-12-04,2018-06-14
696,Platform,250860,BL,The platform is located about 200 yards from Bluff Lake on the green trail.  Stars are beautiful on a dark night.  Bluff Lake offers great fishing opportunities for pan fish species.,,,false,0.000000,0.000000,2014-12-04,2018-06-14
697,Land with Platform,250860,FI,"In 1927, Hebard Cypress Co. built a hunting cabin on Floyds Island.  Now, campers can sleep in the cabin, which is on the National Register of Historic Places, or camp on the island around the cabin.   There is a fire ring as well as a fireplace in the house. This overnight site is located on the red and green trails.",,,false,0.000000,0.000000,2014-12-04,2018-06-14
698,Land with Platform,250860,CR,"Canal Run is attached to the side of Suwannee Canal and is surrounded by pines, cypress, and loblolly bays.  It is located on the orange trail and does have a fire ring.",,,false,0.000000,0.000000,2014-12-04,2018-06-14
699,Platform,250860,ML,"This platform, located in Grand Prairie on the pink trail, is surrounded by loblolly bay and is north of Buzzards Roost Lake.",,,false,0.000000,0.000000,2014-12-04,2018-06-14
7,Entry Point,233396,North Fowl Lake (op),"Method of travel is paddle.  Access from Little John, down the Royal River with an 88-rod and a 160-rod portage to get to North Fowl Lake.  Border lake between U.S. and Canada. For more information, please call the Gunflint Ranger Station at 218-387-1750.",Gunflint District,Grand Marais,false,-90.053889,48.054167,2014-05-02,2018-06-14
70,Entry Point,233396,Little Gabbro Lake (op),"Method of travel is paddle. Access is a 200-rod portage from the parking lot to Little Gabbro Lake.  For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.631389,47.842222,2014-05-02,2018-06-14
700,Platform,250860,RT,"Round Top platform, located on the purple trail, is in Chase Prairie and has a 360 degree view of the prairie. This offers the canoeist a chance to see some of the most beautiful sunrises and sunsets.",,,false,0.000000,0.000000,2014-12-04,2018-06-14
701,River Segment,250986,Montezuma Creek to Sand Island,Reservations for this segment are not available on this site. Please contact the BLM Monticello Field Office at (435) 587-1544 for more information and to obtain a permit.,,,false,0.000000,0.000000,2014-12-04,2018-06-14
702,River Segment,250986,Mexican Hat to Clay Hills,This segment is 57 miles and is typically a 4 to 5 day trip. Vehicle shuttle time is about 4 to 5 hours round trip.  Campsite reservations are required on this segment.,,,false,0.000000,0.000000,2014-12-04,2018-06-14
703,River Segment,250986,Sand Island to Clay Hills,This segment is 84 miles and is typically a 6 to 7 day trip. Vehicle shuttle time is about 4 to 5 hours round trip. A campground and drinking water (seasonal) is available at Sand Island.,,,false,0.000000,0.000000,2014-12-04,2018-06-14
704,River Segment,250986,Sand Island to Mexican Hat,This segment is 27 miles and is typically a 2 to 3 day trip. Vehicle shuttle time is about 1 hour round trip. A campground and drinking water (seasonal) is available at Sand Island.,,,false,0.000000,0.000000,2014-12-04,2018-06-14
705,Ovrq,249986,OVRQ3,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
706,Ovrq,249986,OVRQ5,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
707,Ovrq,249986,OVRQ2,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
708,Ovrq,249986,OVRQ1,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
709,Ovrq,249986,OVRQ4,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
71,Entry Point,233396,Homer Lake (op),"Method of travel is paddle. Access is a boat landing at Homer Lake.  For more information, please call the Tofte Ranger Station in Tofte at 218-663-7280.",Tofte District,Tofte,false,-90.660460,47.904587,2014-05-02,2018-06-14
710,Ovrq,249986,OVRQ6,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
711,Ovrq,249986,OVRQ20,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
712,Ovrq,249986,OVRQ8,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
713,Ovrq,249986,OVRQ17,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
714,Ovrq,249986,OVRQ19,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
715,Ovrq,249986,OVRQ21,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
716,Ovrq,249986,OVRQ18,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
717,Ovrq,249986,OVRQ10,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
718,Ovrq,249986,OVRQ11,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
719,Ovrq,249986,OVRQ15,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
72,Entry Point,233396,Morgan Lake (op),"Method of travel is paddle. Access is a 320-rod portage to Morgan Lake. No campsites on Morgan Lake- short portages to further lakes for campsites. For more information, please call the Gunflint Ranger Station at 218-387-1750.",Gunflint District,Grand Marais,false,-90.409720,48.001390,2014-05-02,2018-06-14
720,Ovrq,249986,OVRQ12,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
721,Ovrq,249986,OVRQ9,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
722,Ovrq,249986,OVRQ13,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
723,Ovrq,249986,OVRQ16,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
724,Ovrq,249986,OVRQ7,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
725,Ovrq,249986,OVRQ14,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2015-01-29,2018-06-14
726,Entry Point,250987,01,"Split Mountain Canyon, the daily section, begins at the Rainbow Park boat ramp and meanders swiftly downstream, punctuated by four named rapids -- Moonshine, SOB, Schoolboy, and Inglesby-- with swift water and assorted riffles between them before reaching the take-out at the Split Mountain boat ramp.",,,false,0.000000,0.000000,2015-02-25,2018-06-14
727,Non Zone South,249986,PSS32,P32 Other,,,false,0.000000,0.000000,2015-04-09,2018-06-14
728,09 Other Climbing Sites,249986,OCS1,Climbing Other,,,false,0.000000,0.000000,2015-04-09,2018-06-14
729,Trailhead,251349,01,Anan Wildlife Observatory Trailhead,,,false,-131.883611,-56.179167,2015-04-23,2018-06-14
73,Entry Point,233396,Missing Link Lake (op),"Method of travel is paddle.  Access is a canoe landing at Round Lake with a 142-rod portage to Missing Link.  For more information, please call the Gunflint Ranger Station at 218-387-1750.",Gunflint District,Grand Marais,false,-90.836944,48.069167,2014-05-02,2018-06-14
730,Boat Launch,251576,Main Salmon River,Access to the Main Salmon River Jetboat water system.,,,false,0.000000,0.000000,2015-06-25,2018-06-14
731,Campsite,251854,BB,The Bissette Bay campsite is located just south of Riverbreeze Park in Oak Hill. It is approximately 6.25 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 15 people.,,,false,0.000000,0.000000,2016-02-04,2018-06-14
732,Campsite,251865,Oak 4,"In the forest behind the Northwest beach, 2.8 miles from the Oak Island dockThe campsite features a bear locker, fire ring, 2 tent pads, 2 picnic tables, and a vault toilet.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
733,Campsite,251865,Michigan 1,"In the forest behind the beach one mile west of the Michigan Island LighthouseThe campsite features a bear locker, fire ring, stump privy, and picnic table.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
734,Group Site,251865,Sand Site C,"100 yards north of the ranger cabin at East Bay. A boardwalk leads from the dock to the campsite. The site has bear proof storage lockers, a fire ring, and picnic tables. A vault toilet is located nearby. Potable water is available at a well near the cabin. The eating area and tent pad are incorporated into a wooden deck.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
735,Group Site,251865,Stockton Site A,"100 yards west of the dock at Quarry Bay on Stockton IslandA boardwalk leads from the dock to this accessible campsite. The campsite features a bear locker, fire ring, 2 picnic tables, and shares a vault toilet with sites B and 20. The eating area and tent pad are incorporated into a wooden deck.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
736,Campsite,251865,Rocky 4,"200 feet north of the Rocky Island dockThe campsite features a bear locker, fire ring, tent pad, and picnic table. The closest vault toilet is near the dock.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
737,Campsite,251865,Rocky 3,"0.1 mile south of the Rocky Island dockThe campsite features a bear locker, fire ring, tent pad, picnic table, and a stump privy.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
738,Campsite,251865,Stockton 21,"At Trout Point on the north side of Stockton IslandThe campsite features a bear locker, fire ring, and a tent pad.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
739,Campsite,251865,South Twin 4,"200 yards north of the South Twin Island dockThe campsite features a bear locker, fire ring, tent pad, picnic table and shares a vault toilet with campsites 1- 3.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
74,Entry Point,233396,Magnetic Lake (op),"Method of travel is paddle. Access Magnetic Lake and Granite River from Gunflint Lake. For more information, please call the Gunflint Ranger Station at 218-387-1750.",Gunflint District,Grand Marais,false,-90.756380,48.084750,2014-05-02,2018-06-14
740,Campsite,251865,Sand 2,"100 yards south of the Sand Island East Bay ranger cabin, north of group site A. The campsite features a bear locker, fire ring, and picnic table. A vault toilet is shared with group sites A and B. A well is located near the cabin staffed by a volunteer campground host from mid-June through Labor Day.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
741,Campsite,251865,York 3,"Westernmost of the sites near the beach on the north side of York IslandThe campsite features a bear locker, fire ring, and a vault toilet shared with sites 2 and 3. Tents cannot be set up on the beach adjacent to te site.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
742,Zone,251865,South Twin Z1,Anywhere on South Twin Island except within 0.25 mile of campsites 1-4.,,,false,0.000000,0.000000,2016-02-04,2018-06-14
743,Campsite,251865,Sand 1,"200 yards north of the Sand Island East Bay ranger cabin, close to the lake.  The campsite features a bear locker, fire ring, and picnic table. A vault toilet is shared with campsite 4 and group site C. A well is located near the cabin staffed by a volunteer campground host from mid-June through Labor Day.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
744,Campsite,251865,Oak 2,"100 yards west of the Oak Island dockThe campsite features a bear locker, fire ring, picnic table, and shares a vault toilet with group campsite B. A volunteer campground host staffs the nearby cabin from mid-June to Labor Day.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
745,Campsite,251865,Oak 3,"0.25 mile west of the Oak Island dockThe campsite features a bear locker, fire ring, tent pad, and picnic table. The closest vault toilet is near the dock.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
746,Campsite,251865,Sand 3,"100 yards north of the Sand Island East Bay ranger cabin, west of site C. The campsite is in a wooden platform and features a bear locker, fire ring, and picnic table. A vault toilet is shared with campsites C and 1. A well is located near the cabin staffed by a volunteer campground host from mid-June through Labor Day.",,,false,0.000000,0.000000,2016-02-04,2018-06-14
