RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
797123,14884,Default,Bureau of Land Management,Eagle Lake Field Office,2550 Riverside Drive,Susanville,CA,96130,USA,2020-03-19
797128,14889,Default,Bureau of Land Management,Eagle Lake Field Office,2550 Riverside Drive,Susanville,CA,96130,USA,2020-03-19
797129,14893,Default,Bureau of Land Management,Eagle Lake Field Office,2550 Riverside Drive,Susanville,CA,96130,USA,2020-03-19
797130,14894,Default,Bureau of Land Management,Eagle Lake Field Office,2550 Riverside Drive,Susanville,CA,96130,USA,2020-03-19
797131,14895,Default,Eagle Lake Field Office,2550 Riverside Drive,,Susanville,CA,96130,USA,2020-03-19
797139,14903,Default,Bureau of Land Management,Ridgecrest Field Office,300 S. Richmond Rd.,Ridgecrest,CA,93555,USA,2020-03-19
797140,14904,Default,Bureau of Land Management,Ridgecrest Field Office,300 S. Richmond Rd. ,Ridgecrest,CA,93555,USA,2020-03-19
799,1638,Default,2312 Quebec Road,,,Tallulah,LA,71282,USA,2020-03-19
799592,1854,Default,Roseburg District Office,777 NW Garden Valley Blvd.," ",Roseburg,OR,97471,USA,2020-03-19
799593,10031,Default,Roseburg District Office,777 NW Garden Valley Blvd.,,Roseburg,OR,97471,USA,2020-03-19
800,1640,Default,9754 143 э Ave. S.E.,,,Cayuga,ND,58013,USA,2020-03-19
801,1644,Default,12000 South Refuge Road,,,Tishomingo,OK,73460,USA,2020-03-19
802,1646,Default,"State Rte 97, 10 miles south of",,,Toppenish,WA,,USA,2020-03-19
803,1650,Default,26010 South Smith Rd,,,Cheney,WA,99004,USA,2020-03-19
803261,10037,Default,Roseburg District Office,777 NW Garden Valley Blvd.,,Roseburg,OR,97471,USA,2020-03-19
804,1655,Default,Off Hwy 40 near,,,Klamath Falls,OR,,USA,2020-03-19
805,1659,Default,HC 37 Box 37,,,Valentine,NE,69201,USA,2020-03-19
805821,13468,Default,Barstow Field Office,,,Death Valley Junction,CA,,USA,2020-03-19
805822,13472,Default,Barstow Field Office,,,Barstow,CA,92311,USA,2020-03-19
805824,14916,Default,,,,Boise,ID,83702,USA,2020-03-19
805945,14919,Default,Morley Nelson Snake River Birds of Prey National Conservation Area,,,,ID,,USA,2020-03-19
805946,14920,Default,Cottonwood Field Office,2 Butte Drive,,Cottonwood,ID,,USA,2020-03-19
805948,14922,Default,Craters of the Moon National Monument,,,,ID,,USA,2020-03-19
805949,14923,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
805950,14924,Default,Jarbidge Field Office,2878 Addison Ave. East,,Twin Falls,ID,83301,USA,2020-03-19
805952,14926,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
805953,14927,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
805954,14928,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
805955,14929,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
805956,14930,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805957,14931,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805958,14932,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805959,14933,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805960,14934,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805961,14935,Default,Challis Field Office,,,,ID,,USA,2020-03-19
805962,14936,Default,Four Rivers Field Office,,,,ID,,USA,2020-03-19
805963,14937,Default,Challis Field Office,,,,ID,,USA,2020-03-19
805964,14938,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805965,14939,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805966,14940,Default,Coeur d' Alene Field Office,,,,ID,,USA,2020-03-19
805967,14941,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805968,14942,Default,Salmon Field Office,,,,ID,,USA,2020-03-19
805969,14943,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805970,14944,Default,Challis Field Office,,,,ID,,USA,2020-03-19
805971,14945,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805972,14946,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805973,14947,Default,Coeur d' Alene Field Office,,,,ID,,USA,2020-03-19
805974,14948,Default,Craters of the Moon National Monument,,,,ID,,USA,2020-03-19
805975,14949,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805976,14950,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805977,14951,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805978,14952,Default,Four Rivers Field Office,,,,ID,,USA,2020-03-19
805979,14953,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805980,14954,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805981,14955,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805982,14956,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805983,14957,Default,"Jarbidge Field Office
Burley Field Office",,,,ID,,USA,2020-03-19
805984,14958,Default,Cottonwood Field Office ,,,,ID,,USA,2020-03-19
805985,14959,Default,Pocatello Field Office,,,,ID,,USA,2020-03-19
805986,14960,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805987,14961,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805988,14962,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805989,14963,Default,Coeur d' Alene Field Office,,,,ID,,USA,2020-03-19
805990,14964,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805991,14965,Default,Shoshone Field Office,,,,ID,,USA,2020-03-19
805993,14967,Default,Cottonwood Field Office,,,,ID,,USA,2020-03-19
805994,14968,Default,Upper Snake Field Office,,,,ID,,USA,2020-03-19
805995,14969,Default,Pocatello Field Office,,,,ID,,USA,2020-03-19
805996,14970,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
805997,14971,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
805998,14972,Default,Jarbidge Field Office,2878 Addison Ave. East,,Twin Falls,ID,83301,USA,2020-03-19
805999,14973,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806,1662,Default,Route 101,,,Peterborough,NH,03468,USA,2020-03-19
806000,14974,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806001,14975,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806002,14976,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806003,14977,Default,Jarbidge Field Office,2878 Addison Ave. East,,Twin Falls,ID,83301,USA,2020-03-19
806004,14978,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806005,14979,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806006,14980,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806007,14981,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806008,14982,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806009,14983,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806010,14984,Default,Bruneau Field Office,,,,ID,,USA,2020-03-19
806011,14985,Default,Idaho State Office,,,,ID,,USA,2020-03-19
806012,14986,Default,Idaho State Office,,,,ID,,USA,2020-03-19
806013,14987,Default,Idaho State Office,1387 South Vinnell Way,,Boise,ID,83709,USA,2020-03-19
806014,14988,Default,Idaho State Office,,,,ID,,USA,2020-03-19
806015,14989,Default,Mud Flat Road,,,Grand View,ID,83624,USA,2020-03-19
806016,14990,Default,Four Rivers Field Office,,,,ID,,USA,2020-03-19
806017,14991,Default,2576 Idaho State Highway 52,,,Payette,ID,83661,USA,2020-03-19
806018,14992,Default,Olds Ferry Road,,,Weiser,ID,83672,USA,2020-03-19
806019,14993,Default,5000 Victory Land,,,Melba,ID,83641,USA,2020-03-19
806021,14995,Default,Idaho State Highway 78,,,Murphy,ID,83650,USA,2020-03-19
806022,14996,Default,South Jump Creek Road,,,Marsing,ID,83639,USA,2020-03-19
806024,14998,Default,Idaho State Highway 78,,,Murphy,ID,83650,USA,2020-03-19
806026,15000,Default,Wilson Creek Road,,,Melba,ID,83641,USA,2020-03-19
806032,15006,Default,Coeur d' Alene Field Office,3815 Schreiber Way,,Coeur d'Alene,ID,,USA,2020-03-19
806034,15008,Default,Coeur d' Alene Field Office,3815 Schreiber Way,,Coeur d'Alene,ID,,USA,2020-03-19
806035,15009,Default,Challis Field Office,721 East Main St Suite 8,,Challis,ID,,USA,2020-03-19
806036,15010,Default,Challis Field Office,721 East Main St Suite 8,,Challis,ID,,USA,2020-03-19
806037,15011,Default,Challis Field Office,721 East Main St  Suite 8,,Challis,ID,,USA,2020-03-19
806038,15012,Default,Challis Field Office,,,,ID,,USA,2020-03-19
806039,15013,Default,Challis Field Office,721 East Main St Suite 8,,Challis,ID,,USA,2020-03-19
806040,15014,Default,Challis Field Office,,,,ID,,USA,2020-03-19
806041,15015,Default,Challis Field Office,721 East Main St Suite 8,,Challis,ID,,USA,2020-03-19
806044,15018,Default,Pocatello Field Office,4350 Cliffs Dr,,Pocatello,ID,83204,USA,2020-03-19
806048,15022,Default,Pocatello Field Office,4350 Cliffs Dr,,Pocatello,ID,83204,USA,2020-03-19
806055,15029,Default,Salmon Field Office,1206 South Challis Street,,Salmon,ID,,USA,2020-03-19
806056,15030,Default,Salmon Field Office,1206 South Challis Street,,Salmon,ID,,USA,2020-03-19
806057,15031,Default,Salmon Field Office,1206 South Challis Street,,Salmon,ID,,USA,2020-03-19
806058,15032,Default,Salmon Field Office,1206 South Challis Street,,Salmon,ID,,USA,2020-03-19
806059,15033,Default,Salmon Field Office,1206 South Challis Street,,Salmon,ID,,USA,2020-03-19
806061,15035,Default,Salmon Field Office,1206 South Challis Street,,Salmon,ID,,USA,2020-03-19
806063,15037,Default,Salmon Field Office,1206 South Challis Street,,Salmon,ID,,USA,2020-03-19
806064,15038,Default,Salmon Field Office,1206 S. Challis St,,Salmon,ID,,USA,2020-03-19
806067,15041,Default,Upper Snake Field Office,1405 Hollipark Drive,,Idaho Falls,ID,83401,USA,2020-03-19
806068,15042,Default,1405 Hollipark Drive,,,Idaho Falls,ID,83401,USA,2020-03-19
806070,15044,Default,Upper Snake Field Office,1405 Hollipark Drive,,Idaho Falls,ID,83401,USA,2020-03-19
806072,15046,Default,Burley Field Office,15 East 200 South,,Burley,ID,83318,USA,2020-03-19
806074,15048,Default,15 East 200 South,,,Burley,ID,83318,USA,2020-03-19
806075,15049,Default,15 East 200 South,,,Burley,ID,83318,USA,2020-03-19
806077,15051,Default,2878 Addison Avenue East,,,Twin Falls,ID,83301,USA,2020-03-19
806078,15052,Default,Jarbidge Field Office,2878 Addison Avenue East,,Twin Falls,ID,83301,USA,2020-03-19
806079,15053,Default,2878 Addison Avenue East,,,Twin Falls,ID,83301,USA,2020-03-19
806080,15054,Default,Jarbidge Field Office,2878 Addison Avenue East,,Twin Falls ,ID,83301,USA,2020-03-19
806081,15055,Default,Jarbidge Field Office,2878 Addison Avenue East,,Twin Falls,ID,83301,USA,2020-03-19
806082,15056,Default,Jarbidge Field Office,2878 Addison Avenue East,,Twin Falls,ID,83301,USA,2020-03-19
806085,15059,Default,Shoshone Field Office,400 West ,,Shoshone,ID,83352,USA,2020-03-19
806086,15060,Default,Shoshone Field Office,400 West ,,Shoshone,ID,83352,USA,2020-03-19
806087,15061,Default,"400 West ""F"" Street",,,Shoshone,ID,83352,USA,2020-03-19
806089,15063,Default,Shoshone Field Office,400 West ,,Shoshone,ID,83352,USA,2020-03-19
806090,15064,Default,Shoshone Field Office,400 West F Street,,Shoshone,ID,83352,USA,2020-03-19
806091,15065,Default,Shoshone Field Office,400 West F Street,,Shoshone,ID,83352,USA,2020-03-19
806092,15066,Default,Shoshone Field Office,400 West ,,Shoshone,ID,83352,USA,2020-03-19
806095,1737,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806097,13423,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806098,13088,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806099,13069,Default,Ridgecrest Field Office,,,,CA,,USA,2020-03-19
806100,13398,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806101,13393,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806103,13377,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806104,13372,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806105,13354,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806106,13335,Default,Ridgecrest Field Office,n/a ,,,CA,,USA,2020-03-19
806115,15078,Default,Bureau of Land Management,El Centro Field Office,1661 S. 4th Street,El Centro,CA,92243,USA,2020-03-19
806116,15079,Default,Bureau of Land Management,El Centro Field Office,1661 S. 4th Street,El Centro,CA,92243,USA,2020-03-19
806117,15080,Default,El Centro Field Office,1661 S. 4th Street,,El Centro,CA,92243,USA,2020-03-19
806118,15081,Default,Bureau of Land Management,El Centro Field Office,1661 S. 4th Street,El Centro,CA,92243,USA,2020-03-19
806119,15082,Default,El Centro Field Office,1661 S. 4th Street,,El Centro,CA,92243,USA,2020-03-19
806122,15085,Default,Bureau of Land Management,Arcata Field Office,1695 Heindon Road,Arcata,CA,95521,USA,2020-03-19
806123,15086,Default,Arcata Field Office,1695 Heindon Road,,Arcata,CA,95521,USA,2020-03-19
806126,15089,Default,Bureau of Land Management,Arcata Field Office,1695 Heindon Road,Arcata,CA,95521,USA,2020-03-19
806627,1856,Default,Roseburg District Office," 777 NW Garden Valley Blvd."," ",Roseburg,OR,97471,USA,2020-03-19
806634,1830,Default,Burns District Office," 28910 Hwy 20 West"," ",Hines,OR,97738,USA,2020-03-19
806637,1829,Default,Burns District Office,28910 Hwy 20 West,,Hines,OR,97738,USA,2020-03-19
806638,15090,Default,Battle Mountain District Office,50 Bastian Road ,,Battle Mountain ,NV,89820,USA,2020-03-19
807,1665,Default,Rt. 1 Box 68,,,Butler,OK,73625,USA,2020-03-19
807251,980,Default,Cosumnes River Preserve,13501 Franklin Boulevard,,Galt,CA,95632,USA,2020-03-19
807863,1886,Default,Bureau of Land Management,Yuma Field Office,,Yuma,AZ,,USA,2020-03-19
807864,1885,Default,Yuma Field Office,"7341 E. 30th St., Suite A",,Yuma,AZ,85365,USA,2020-03-19
807865,1881,Default," Bureau of Land Management",Yuma Field Office,,,AZ,,USA,2020-03-19
807867,14558,Default,Arizona Strip Field Office,345 East Riverside Drive,,St. George,UT,84790,USA,2020-03-19
807868,13435,Default," Yuma Field Office","7341 E. 30th St., Suite A",," Yuma",AZ,85365,USA,2020-03-19
807869,13499,Default," Yuma Field Office","7341 E. 30th St., Suite A",," Yuma",AZ," 85365",USA,2020-03-19
807870,596,Default,Yuma Field Office,"7341 E. 30th St., Suite A",,Yuma,AZ,85365,USA,2020-03-19
807872,13437,Default," Yuma Field Office","7341 E. 30th St., Suite A",," Yuma",AZ," 85365",USA,2020-03-19
807873,2050,Default,Yuma Field Office,"7341 E. 30th St., Suite A",,Yuma,AZ,85365,USA,2020-03-19
807874,13384,Default,Bureau of Land Management,Yuma Field Office,," Yuma",AZ,,USA,2020-03-19
807893,1784,Default,Wenatchee Field Office," 915 N. Walla Walla Ave."," ",Wenatchee,WA,98801,USA,2020-03-19
808,1669,Default,360 Smith Rd.,,,Shirley,NY,11967,USA,2020-03-19
809,1672,Default,32 Refuge Headquarters,,,Indiahoma,OK,73552,USA,2020-03-19
809248,15091,Default,Baker Field Office,3100 H Street,,Baker City,OR,97814,USA,2020-03-19
809255,1843,Default,Northwest Oregon District Office,"1717 Fabry Road, S.E.",,Salem,OR,97306,USA,2020-03-19
809270,15092,Default,Northwest Oregon District Office,1717 Fabry Rd,,Salem,OR,97306,USA,2020-03-19
809284,15093,Default,Northwest Oregon District Office,1717 Fabry Road,,Salem,OR,97306,USA,2020-03-19
809896,14748,Default,4528 West 1700 South,,,Syracuse,UT,84075,USA,2020-03-19
809897,14749,Default,940 North Bear Lake,,,Garden City,UT,84028,USA,2020-03-19
809898,14750,Default,PO Box 95,,,Kanab,UT,84741,USA,2020-03-19
809900,14752,Default,710 N. Reservoir Road,,,Escalante,UT,84726,USA,2020-03-19
809903,14756,Default,PO Box 637,,,Green River,UT,84525,USA,2020-03-19
809904,14757,Default,Address:  S.R. 319 #515 Box 4,,,Heber City,UT,84032,USA,2020-03-19
809906,14759,Default,PO Box 1343,,,Huntington,UT,84528,USA,2020-03-19
809908,14760,Default,PO Box 43,,," Antimony",UT,84712,USA,2020-03-19
809909,14761,Default,8750 N. Highway 191,,,Vernal,UT,84078,USA,2020-03-19
809910,14762,Default,3351 South Sand Hollow Road,,,Hurricane,UT,84737,USA,2020-03-19
809911,14763,Default,1002 N. Snow Canyon Rd,,,Ivins,UT,84738,USA,2020-03-19
809912,14764,Default,4335 N. Highway 191,,," Vernal",UT,84078,USA,2020-03-19
809913,14765,Default,900 W. 650 N. #A,,,Willard,UT,84340,USA,2020-03-19
809914,14753,Default,3820 W. Clear Creek Canyon Rd.,,,Sevier,UT,84766,USA,2020-03-19
809915,14754,Default,PO Box 637,,,Green River,UT,84525,USA,2020-03-19
809923,15094,Default,Prineville District Office,3050 N.E. 3rd Street,,Prineville,OR,97754,USA,2020-03-19
810545,14766,Default,2800 N. Rose Park Lane,,,Salt Lake City,UT,84116,USA,2020-03-19
811159,15098,Default,Bureau of Land Management,Mother Lode Field Office,5152 Hillsdale Circle,El Dorado Hills,CA,95762,USA,2020-03-19
811160,613,Default,Mother Lode Field Office,,,Rescue,CA,,USA,2020-03-19
811173,1752,Default,Springfield Interagency Office,"3106 Pierce Parkway, Suite E",,Springfield ,OR,97477,USA,2020-03-19
811174,15102,Default,Bureau of Land Management,Applegate Field Office,708 West 12th Street,Alturas,CA,96101,USA,2020-03-19
811785,15103,Default,Bureau of Land Management,Cosumnes River Preserve,13501 Franklin Blvd,Galt,CA,95632,USA,2020-03-19
811793,1791,Default,Springfield Interagency Office,"3106 Pierce Parkway, Suite E",,Springfield,OR,97477,USA,2020-03-19
811794,1766,Default,Springfield Interagency Office,"3106 Pierce Parkway, Suite E",,Springfield ,OR,97477,USA,2020-03-19
816526,15116,Default,Las Cruces District Office ,,,,NM,,USA,2020-03-19
816527,15117,Default,Las Cruces District Office ,1800 Marquess Street,,Las Cruces,NM,88005,USA,2020-03-19
816528,15118,Default,Las Cruces District Office ,1800 Marquess Street,,Las Cruces,NM,88005,USA,2020-03-19
816529,15119,Default,Las Cruces District Office ,,,,NM,,USA,2020-03-19
816531,15121,Default,Las Cruces District Office ,1800 Marquess Street ,,Las Cruces,NM,88001,USA,2020-03-19
816532,15122,Default,Las Cruces District Office ,1800 Marquess Street ,,Las Cruces,NM,88001,USA,2020-03-19
816533,15123,Default,Las Cruces District Office ,1800 Marquess Street ,,Las Cruces,NM,88001,USA,2020-03-19
816534,15124,Default,Las Cruces District Office ,1800 Marquess Street ,,Las Cruces,NM,88001,USA,2020-03-19
816535,15125,Default,Las Cruces District Office ,1800 Marquess Street ,,Las Cruces,NM,88001,USA,2020-03-19
816536,15126,Default,Las Cruces District Office ,1800 Marquess Street ,,Las Cruces,NM,88001,USA,2020-03-19
816537,15127,Default,Las Cruces District Office ,1800 Marquess Street ,,Las Cruces,NM,88001,USA,2020-03-19
816539,15129,Default,Taos Field Office ,26 Cruz Alta Road,,Taos,NM,87571,USA,2020-03-19
816540,15130,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2020-03-19
816541,15131,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2020-03-19
816542,15132,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2020-03-19
816543,15133,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2020-03-19
816544,15134,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2020-03-19
816545,15135,Default,Rio Puerco Field Office ,100 Sun Avenue NE,Suite 330,Albuquerque,NM,87109,USA,2020-03-19
816546,15136,Default,Rio Puerco Field Office ,"100 Sun Avenue NE, Suite 330",,Albuquerque,NM,87109,USA,2020-03-19
816547,15137,Default,Rio Puerco Field Office ,"100 Sun Avenue, NE","Pan American Building, Suite 330",Albuquerque,NM,87109,USA,2020-03-19
816548,15138,Default,Socorro Field Office,901 South Highway 85,,Socorro,NM,87801,USA,2020-03-19
816549,15139,Default,Rio Puerco Field Office ,"100 Sun Avenue NE, Suite 330",,Albuquerque,NM,87109,USA,2020-03-19
