AttributeID,AttributeName,AttributeValue,EntityID,EntityType
19,Directions To Tour,"<p><b>From Pagosa Springs, Colorado:</b> Drive 16 miles west on Hwy 160 from Pagosa Springs to the Hwy 151 turnoff to Chimney Rock National Monument. Turn left onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><p><b>From Durango, Colorado:</b> Drive 44 miles east on Hwy 160 from Durango to the Hwy 151 turnoff to Chimney Rock National Monument. Turn right onto Hwy 151 and drive 3 miles south to the entrance of Chimney Rock National Monument. Turn right and drive through the entrance gate 1/2 mile to the Visitor Center. </p><i>Note: The entrance gate is open 9:00am to 4:30pm daily in-season May 15 to September 30.</i>",265,Tour
21,Distance (miles),0.5,265,Tour
43,Important Information,"<ul><li>Reservations will be cut off 12 hours before the start of the program<li>No late arrivals, entry gate closes 15 minutes before tour time.  <li>Visitors should check in at the Visitor Center located one-half mile inside the entrance gate.<li>Dress for outdoor weather: wind, insects, cool temperatures, etc., should be considered.  <li>Please wear sturdy walking shoes, sunblock, and hat.  <li>Each person attending should have water and a flashlight.  <li>Attendees may bring a cushion or blanket to sit on; no chairs are allowed.  <li>For your own safety, stay for the entire program.  <li>Ancient structures are not visible from a vehicle.   <li>During operating hours, all access to the archaeological sites is via tour/program operated under agreement with the Forest Service by the Chimney Rock Interpretive Association, a not-for-profit, volunteer organization. Fees are for tours and programs.  Fees are used to support the interpretive programs and maintain the site.  All fees are non-refundable.<li>You are responsible for the safety of yourself and family. This is a high desert location: proper hydration and sun protection are vital to your comfort and safety.  Bring water (or hydration liquid such as Gatorade).  Drinking water throughout tours and programs is highly encouraged.  Bottled water and Gatorade are available for purchase at the Visitor Center but there are no other potable water sources at the site. <li>If you have an issue with heights and or physical exertion you may find the trail to the Great House Pueblo challenging.  <li>Pit toilet-style restrooms are available at the Visitor Center and the upper parking lot.    <li>Smoking and alcoholic beverages are not permitted anywhere in the National Monument.  <li>Pets are not permitted on trails but there are some kennels available at the Visitor Center.  It is not safe to leave pets in vehicles as parking areas provide little shade.  <li>Except for water and Gatorade-type drinks, food and beverages are allowed only at the Visitor Center area or inside private vehicles. </ul>",265,Tour
49,Long Description,"<p>On May 26, Native American dancers will gather at Chimney Rock to dance inthe beautiful area adjacent to the Visitor Cabin, surrounded by PonderosaPines of the San Juan National Forest. The dancers will perform at 10:00 AMand 1:00 PM, one day only. Many Southwest tribes feel a connection toChimney Rock, and this event will be both powerful and captivating.</p><p>Guests should plan to stand for the performance, or bring their own campchairs or blankets. Each performance will include the same dancers;duration of the programs may vary depending on the specific dancespresented.</p><p>This program does not take place near the archaeological sites;regularly-scheduled walking tours of the archaeological sites will beavailable at a reduced price for those attending the Dances programs.</p><p>Tickets are $15.00 ($5.00 for children ages 5-12) plus booking fee, and arenon-refundable. In the event of cancellation due to inclement weather, rainchecks will be available. For details, please call the Visitor Cabin(970-833-5359) 9:00 - 4:00 Mountain Time.</p><b>Reservations strongly recommended. Limited space. Walk-ins on a first-come,first-serve basis.</b><br/><br/><b>Program Dates:</b><br /><b>Saturday, May 26, 1:00 PM:</b><br /><b>Arrive</b> for check-in at <b>12:30 PM</b>. Program beginsat <b>1:00 PM.</b>",265,Tour
62,Num of Steps,0,265,Tour
66,Physical Effort,Easy,265,Tour
95,Tour Days / Hours Description,"May 26, 2018",265,Tour
1,Accessibility,None,266,Tour
3,Amenities,Flute player and restrooms ,266,Tour
21,Distance (miles),0.5,266,Tour
49,Long Description,"If youve never been to Chimney Rock National Monument, take this opportunity to learn more about the people who lived in this wondrous site 1,000 years ago. Youll walk the one-third-mile Great Kiva Trail with a tour guide, and then climb the Pueblo Trail in time for the full moon program.  Guests will see a 44-foot diameter excavated great kiva on this early tour. Also on this easy trail, theres an excavated pit house, a typical residence of the ancient ones. This is a $5 add-on to the other program and tickets are non-refundable, rain or shine.",266,Tour
66,Physical Effort,Moderate,266,Tour
1,Accessibility,None,267,Tour
3,Amenities,Flute player and restrooms ,267,Tour
21,Distance (miles),0.5,267,Tour
49,Long Description,"If youve never been to Chimney Rock National Monument, take this opportunity to learn more about the people who lived in this wondrous site 1,000 years ago. Youll walk the one-third-mile Great Kiva Trail with a tour guide, and then climb the Pueblo Trail in time for the full moon program.  Guests will see a 44-foot diameter excavated great kiva on this early tour. Also on this easy trail, theres an excavated pit house, a typical residence of the ancient ones. This is a $5 add-on to the other program and tickets are non-refundable, rain or shine.",267,Tour
66,Physical Effort,Moderate,267,Tour
49,Long Description,"<p>This combination package begins at the upper parking lot with a one-hour guided tour of the Pueblo Trail.  You will see several unexcavated sites along the way to the Great House Pueblo, with awe-inspiring views of the San Juan Mountains and the two pinnacles. This moderately-challenging unimproved trail has a 200-foot elevation gain and exposure to heights and steep drop-offs. Parents are asked to closely supervise their children for the safety of all attendees. </p><p>Following the tour, two Pueblo dance groups will gather at Chimney Rock to dance in the Great Kiva, home to their ancestors. The Acoma Rain Dancers from Acoma Pueblo and the Oak Canyon dancers from Jemez Pueblo are both all-children dance groups. This culturally significant event will be both powerful and captivating. There can be no better way to connect with Chimney Rock than through the descendants of the Ancient Puebloan people performing celebratory dances in traditional dress. Guests should plan to stand for the performance, or bring their own camp chairs or blankets. Each performance will include both dance groups; duration of the programs may vary depending on the specific dances presented. </p><p>Tickets are $20 plus a booking fee ($7.50 for children 5-12) and are non-refundable. In the event of cancellation due to inclement weather, rain checks will be available. For details, please call the Visitor Cabin (970-883-5359) 9:00 to 4:00 Mountain Time.</p><br /><br /><b>Reservations strongly recommended. Limited space. Walk-ins on a first-come, first-serve basis.</b><br /><br /><b>Program Dates:</b><br /><br /><b>Saturday, May 27:</b>  Arrive for check-in & drive to trail head <b>11:30-11:45 AM</b>. Tour begins at 12:00 noon. Dances scheduled to begin at 1:00 PM.",268,Tour
