AttributeID,AttributeName,AttributeValue,EntityID,EntityType
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_13_Independence.pdf target=_blank>Click Here</a>.<p>Taboose Pass Area:<ul><li>This trail is not recommended for stock. <li> No campfires above 10,400 ft. or along Taboose Creek. <li> Food and refuse must be stored so that animals cannot get into the food or trash.<li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>John Muir Wilderness Regulations Apply.<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes no night box permit pickup; no pets)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=21116&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Taboose+Pass+Trail target=_blank>Taboose Pass</a>.",477,PermitEntrance
49,Long Description,"Experience many biologic zones as this strenuous trail climbs more than 6,000 feet up the Taboose Creek Canyon between Cardinal Mountain and Goodale Mountain. Crossing over Taboose Pass leads to the John Muir Trail and destinations in Kings Canyon National Park south of Mather Pass. This trail is not recommended for stock.  ",477,PermitEntrance
18,Direction,"From US Highway 395, 8 miles north of Independence, CA turn west on Black Rock Springs Rd.  Drive to Tinemaha Rd (Old 395) and turn north.  Drive 1.2 miles to Division Creek Powerhouse Rd. and turn west.  Dirve 1.5 miles to the trailhead. Trailhead is on south side of road.",478,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_13_Independence.pdf target=_blank>Click Here</a>.<p>Sawmill Pass Area:<ul><li>Campfires prohibited above 10,400 feet <li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>John Muir Wilderness Regulations Apply<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes no night box permit pickup; no pets; Cross Country permit type for Sixty Lakes and Gardiner Basin areas)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20802&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Sawmill+Pass+Trail target=_blank>Sawmill Pass</a>.",478,PermitEntrance
49,Long Description,"The Sawmill Pass Trail is steep and strenuous. Starting near Division Creek, this trail climbs more than 6,700 feet to reach the Sierra Crest. Sawmill Pass provides access to the Woods Creek area of Kings Canyon National Park. There is no water or shade at the trailhead or along the first few miles of the trail. A pre-dawn start is recommended during the summer and early autumn.",478,PermitEntrance
18,Direction,None,479,PermitEntrance
43,Important Information,EXIT ONLY,479,PermitEntrance
49,Long Description,None,479,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.  ,48,PermitEntrance
18,Direction,"Approximately 25 miles north of Pearsonville, head west from Hwy 395 on Haiwee Canyon Rd to dirt road end.",480,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_17_SouthSierra.pdf target=_blank>Click Here</a>.<p>Haiwee Trail is non quota:You do not need a reservation for trips starting at Haiwee unless you will end the trip at Mt Whitney. Contact Inyo National Forest for information about walk in permits for non quota trails.<ul><li> Food and refuse must be stored so that animals cannot get into the food or trash. <li>Not passable for stock.<li>South Sierra Wilderness regulations apply. </ul></p>  <br> <br> USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20938&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Haiwee+Pass+Trail target=_blank>Haiwee</a>.,480,PermitEntrance
49,Long Description,"The Haiwee Pass Trail provides access to the South Sierra Wilderness. The trail beginsat the base of the eastern Sierra, passes over Haiwee Pass and ends at the South ForkKern River. The trail is primitive and can be overgrown or faint in places. Bring a map and compass. Not passable for stock.",480,PermitEntrance
18,Direction,"From Bishop go north on Hwy 395 (approximately 12 miles), and go west on Pine Creek Canyon Rd. to the end of the road. Park in the dirt lot at the end of the road near the Pine Creek Pack Station. The trailhead is through the pack station at the base of the hill.",481,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_09_PineCreek.pdf target=_blank>Click Here</a>.<p>Pine Creek Pass Area:<ul><li>No campfires above the wilderness boundary in Pine Creek Canyon; and no campfires above 10,000 ft. look at USFS Webpage for campfire restriction maps.<li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>Check the area map for the correct trail name. Trips going toward Gable Lakes, Italy Pass or Morgan Pass are a different reservation.  <li>John Muir Wilderness Regulations Apply<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br> <br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20370&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Pine+Creek+-+Pine+Creek+Pass+Trail target=_blank>Pine Creek</a>.",481,PermitEntrance
49,Long Description,"Several trails start from the deep canyon cut by Pine Creek between Mount Tom and the Wheeler Crest. The Pine Creek Pass Trail gives access to the Pine Lakes, along Pine Creek, and destinations beyond Pine Creek Pass, including French Canyon and Humphreys Basin. Quotas for the Italy Pass Trail apply to trips on the branch trail near Honeymoon Lake toward Italy Pass. Separate trail quotas apply for trips to Gable Lakes or Morgan Pass and other area trails.  Refer to the area map for trail names.",481,PermitEntrance
18,Direction,"From Bishop go west on State Route 168 (Line Street) approximately 18 miles. After Aspendell, look for the overnight parking at the North Lake turnoff.",482,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_10_SabrinaNorthlake.pdf target=_blank>Click Here</a>.<p>Sabrina Lake Area:<ul><li> The side trail to Donkey and Baboon Lake is more rugged and is not recommended for stock.<li> No campfires. <li> Food and refuse must be stored so that animals cannot get into the food or trash.  Beyond Blue Lake, bear containers are the only practical way to store food due to the lack of tall trees.<li>Check the area map for the correct trail name. Trips going toward Piute Pass, Lamarck Lakes <li>John Muir Wilderness Regulations Apply<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes no night box permit pickup; no pets; Cross Country permit type for Darwin Canyon)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20374&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Sabrina+Lake+Trail target=_blank>Sabrina Lake</a>.",482,PermitEntrance
49,Long Description,"Climbing the hillside on the south side of Sabrina Lake, the trail leads to a series of high alpine lakes in a basin surrounded by glacier flanked 13,000 ft. granite peaks. Many day hikers enjoy visiting Blue Lake (2.5 miles). If hikers continue on the trail it will take them to Dingleberry, Hungry Packer, and Midnight Lakes. The side trail to Donkey and Baboon Lake is more rugged and is not recommended for stock. Beyond Blue Lake, bear canisters are the only practical way to store food due to the lack of tall trees.  Separate quotas apply for George Lake and North Lake trails.  Please refer to the area map for trail names.",482,PermitEntrance
18,Direction,None,483,PermitEntrance
43,Important Information,EXIT ONLY,483,PermitEntrance
49,Long Description,None,483,PermitEntrance
18,Direction,"FromBishop, go west on Line Street (Hwy 168). Follow Hwy 168 from Bishop in the direction of Aspendell and Sabrina Lake. Overnight parking is at the North Lake turnoff after Aspendell.",484,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_10_SabrinaNorthlake.pdf target=_blank>Click Here</a>.<p>George Lake Area:<ul><li> No campfires above 10,400 ft.<li> Food and refuse must be stored so that animals cannot get into the food or trash. <li>Check the area map for the correct trail name. Trips going toward Blue Lake are a different reservation. <li> John Muir Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=37192&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Sabrina+Lake-+George+Lake+Trail target=_blank>George Lake - Sabrina</a>.",484,PermitEntrance
49,Long Description,"Climbing the hillside on the south side of Sabrina Lake, the trail to George Lake climbs more than 2,500 feet up Table Mountain. Decending the other side of this broad mountaintop will bring you to Tyee Lakes.  Other area trails have separate quotas. Use the Sabrina Lakes Trail if you are going to Blue Lake or beyond. Please refer to the area map for other trail names.",484,PermitEntrance
18,Direction,Leave Hwy 395 at Hwy 203 to the town of Mammoth Lakes. Turn right on Minaret Road and go to Mammoth Mountain Adventure Center (Main Lodge) for long term parking and to board the mandatory shuttle to the trailhead. Shuttle stop #1 is Agnew Meadows,485,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_04_AgnewMeadows.pdf target=_blank>Click Here</a>.<p>High Trail - PCT Area:<ul><li>No campfires at Thousand Island Lake, Garnet, Ruby, Emerald Badger or Clark Lakes; and no campfires above 10,000 ft. look at USFS Webpage for campfire restriction maps.<li>Bear containers are required for storage of food and trash.<li>No Camping within 300 feet of the outflow of Thousand Island Lake or Garnet Lake.<li> All visitors to Reds Meadow Valley pay a transportation fee which allows use of the mandatory shuttle bus. Call Mammoth Lakes Welcome Center for more shuttle information. (760)924-5500. <li>Check the area map for the correct trail name. Trips going toward Shadow Creek or the River trail are a different reservation. <li> Ansel Adams Wilderness regulations apply.<li>Yosemite wilderness regulations apply if entering the National Park. <li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p>  <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20538&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+High+Trail target=_blank>High Trail - PCT</a>.",485,PermitEntrance
